Species,DbSiteCode,Run,Date,Watercourse,Site,SegmentId,PredictedNumberOfIndigenousSpecies,NumberOfIndigenousSpecies,Poise,PropTrans,PropAlien,PropNonIndigenous,AmbSp1,Observations,Type,GenusSpecies,VernacularName,Fyear,Region,Environment,BasinOrZone,SubBasinOrSubZone,WatercourseOrGeographicArea,geometry
GamHol,118-0139,2,2022-09-13T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,9,0.6974208061239127,0.024193548387096774,0.11290322580645161,0.13709677419354838,25,10,Alien,Gambusia holbrooki,Gambusia,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
GloApr,118-0139,3,2025-09-01T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,6,0.4649472040826084,0.08108108108108109,0.02702702702702703,0.10810810810810811,7,7,Indigenous,Glossamia aprion,Mouth almighty,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.731713524, 7851046.50608029)"
GloApr,118-0139,2,2022-09-13T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,9,0.6974208061239127,0.024193548387096774,0.11290322580645161,0.13709677419354838,25,8,Indigenous,Glossamia aprion,Mouth almighty,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
GloApr,118-0039,1,2019-08-20T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,6,0.5343125739243709,0,0.5592105263157895,0.5592105263157895,32,16,Indigenous,Glossamia aprion,Mouth almighty,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.939278131, 7854170.28693887)"
GloApr,118-0139,1,2019-08-22T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,8,0.6199296054434779,0.3160377358490566,0,0.3160377358490566,22,34,Indigenous,Glossamia aprion,Mouth almighty,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
HypBuc,118-0039,3,2025-08-29T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,5,0.4452604782703091,0,0.5245901639344263,0.5245901639344263,10,2,Indigenous,Hypseleotris sp.,NA,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.61323801, 7854170.81772782)"
HypBuc,118-0039,1,2019-08-20T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,6,0.5343125739243709,0,0.5592105263157895,0.5592105263157895,32,2,Indigenous,Hypseleotris sp.,NA,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.939278131, 7854170.28693887)"
HypBuc,118-0139,3,2025-09-01T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,6,0.4649472040826084,0.08108108108108109,0.02702702702702703,0.10810810810810811,7,2,Indigenous,Hypseleotris sp.,NA,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.731713524, 7851046.50608029)"
HypBuc,118-0139,2,2022-09-13T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,9,0.6974208061239127,0.024193548387096774,0.11290322580645161,0.13709677419354838,25,11,Indigenous,Hypseleotris sp.,NA,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
HypBuc,118-0139,1,2019-08-22T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,8,0.6199296054434779,0.3160377358490566,0,0.3160377358490566,22,12,Indigenous,Hypseleotris sp.,NA,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
LeiUni,118-0039,3,2025-08-29T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,5,0.4452604782703091,0,0.5245901639344263,0.5245901639344263,10,5,Indigenous,Leiopotherapon unicolor,Spangled perch,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.61323801, 7854170.81772782)"
LeiUni,118-0139,3,2025-09-01T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,6,0.4649472040826084,0.08108108108108109,0.02702702702702703,0.10810810810810811,7,11,Indigenous,Leiopotherapon unicolor,Spangled perch,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.731713524, 7851046.50608029)"
LeiUni,118-0139,2,2022-09-13T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,9,0.6974208061239127,0.024193548387096774,0.11290322580645161,0.13709677419354838,25,13,Indigenous,Leiopotherapon unicolor,Spangled perch,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
MelSpl,118-0039,2,2022-09-13T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,6,0.5343125739243709,0,0.8148148148148148,0.8148148148148148,9,4,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.939278131, 7854170.28693887)"
MelSpl,118-0039,3,2025-08-29T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,5,0.4452604782703091,0,0.5245901639344263,0.5245901639344263,10,9,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.61323801, 7854170.81772782)"
MelSpl,118-0039,1,2019-08-20T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,6,0.5343125739243709,0,0.5592105263157895,0.5592105263157895,32,1,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.939278131, 7854170.28693887)"
MelSpl,118-0139,1,2019-08-22T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,8,0.6199296054434779,0.3160377358490566,0,0.3160377358490566,22,13,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
MelSpl,118-0139,2,2022-09-13T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,9,0.6974208061239127,0.024193548387096774,0.11290322580645161,0.13709677419354838,25,74,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
MogAds,118-0139,3,2025-09-01T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,6,0.4649472040826084,0.08108108108108109,0.02702702702702703,0.10810810810810811,7,2,Indigenous,Mogurnda adspersa,Southern purple-spotted gudgeon,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.731713524, 7851046.50608029)"
MogAds,118-0139,2,2022-09-13T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,9,0.6974208061239127,0.024193548387096774,0.11290322580645161,0.13709677419354838,25,8,Indigenous,Mogurnda adspersa,Southern purple-spotted gudgeon,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
NemEre,118-0139,1,2019-08-22T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,8,0.6199296054434779,0.3160377358490566,0,0.3160377358490566,22,48,Indigenous,Nematalosa erebi,Bony bream,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
NemEre,118-0139,2,2022-09-13T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,9,0.6974208061239127,0.024193548387096774,0.11290322580645161,0.13709677419354838,25,22,Indigenous,Nematalosa erebi,Bony bream,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
NeoAte,118-0039,2,2022-09-13T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,6,0.5343125739243709,0,0.8148148148148148,0.8148148148148148,9,3,Indigenous,Neosilurus ater,Butter jew,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.939278131, 7854170.28693887)"
NeoAte,118-0039,1,2019-08-20T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,6,0.5343125739243709,0,0.5592105263157895,0.5592105263157895,32,15,Indigenous,Neosilurus ater,Butter jew,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.939278131, 7854170.28693887)"
NeoAte,118-0139,1,2019-08-22T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,8,0.6199296054434779,0.3160377358490566,0,0.3160377358490566,22,1,Indigenous,Neosilurus ater,Butter jew,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
NeoHyr,118-0039,2,2022-09-13T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,6,0.5343125739243709,0,0.8148148148148148,0.8148148148148148,9,1,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.939278131, 7854170.28693887)"
NeoHyr,118-0139,3,2025-09-01T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,6,0.4649472040826084,0.08108108108108109,0.02702702702702703,0.10810810810810811,7,4,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.731713524, 7851046.50608029)"
NeoHyr,118-0139,2,2022-09-13T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,9,0.6974208061239127,0.024193548387096774,0.11290322580645161,0.13709677419354838,25,9,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
NeoHyr,118-0139,1,2019-08-22T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,8,0.6199296054434779,0.3160377358490566,0,0.3160377358490566,22,13,Indigenous,Neosilurus hyrtlii,Hyrtl's tandan,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
OreMos,118-0039,3,2025-08-29T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,5,0.4452604782703091,0,0.5245901639344263,0.5245901639344263,10,1,Alien,Oreochromis mossambicus,Mozambique tilapia,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.61323801, 7854170.81772782)"
OreMos,118-0139,3,2025-09-01T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,6,0.4649472040826084,0.08108108108108109,0.02702702702702703,0.10810810810810811,7,1,Alien,Oreochromis mossambicus,Mozambique tilapia,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.731713524, 7851046.50608029)"
OreMos,118-0139,2,2022-09-13T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,9,0.6974208061239127,0.024193548387096774,0.11290322580645161,0.13709677419354838,25,18,Alien,Oreochromis mossambicus,Mozambique tilapia,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
OxyLin,118-0139,3,2025-09-01T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,6,0.4649472040826084,0.08108108108108109,0.02702702702702703,0.10810810810810811,7,3,Translocated,Oxyeleotris lineolata,Sleepy cod,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.731713524, 7851046.50608029)"
OxyLin,118-0139,1,2019-08-22T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,8,0.6199296054434779,0.3160377358490566,0,0.3160377358490566,22,67,Translocated,Oxyeleotris lineolata,Sleepy cod,2020,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
OxyLin,118-0139,2,2022-09-13T00:00:00Z,Antill Plains Creek,"Flinders Highway, Ross River",15091,12.904691,9,0.6974208061239127,0.024193548387096774,0.11290322580645161,0.13709677419354838,25,6,Translocated,Oxyeleotris lineolata,Sleepy cod,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(484797.763093964, 7851046.63889075)"
PoeRet,118-0039,2,2022-09-13T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,6,0.5343125739243709,0,0.8148148148148148,0.8148148148148148,9,2,Alien,Poecilia reticulata,Guppy,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.939278131, 7854170.28693887)"
PoeRet,118-0039,3,2025-08-29T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,5,0.4452604782703091,0,0.5245901639344263,0.5245901639344263,10,31,Alien,Poecilia reticulata,Guppy,2026,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.61323801, 7854170.81772782)"
PorRen,118-0039,2,2022-09-13T00:00:00Z,Sachs Creek,"Kavenagh Court, Oak Valley",13437,11.229382,6,0.5343125739243709,0,0.8148148148148148,0.8148148148148148,9,1,Indigenous,Porochilus rendahli,Rendahl's tandan,2023,Dry Tropics,Freshwater,Ross,Ross River (Upper),NA,"c(480746.939278131, 7854170.28693887)"
AmnPer,118-0063,2,2022-09-13T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,9,0.7393437158002188,0,0.20430107526881722,0.20430107526881722,36,1,Indigenous,Amniataba percoides,Barred grunter,2023,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
AngRei,118-0063,2,2022-09-13T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,9,0.7393437158002188,0,0.20430107526881722,0.20430107526881722,36,5,Indigenous,Anguilla reinhardtii,Long-finned eel,2023,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
AngRei,118-0063,3,2025-09-02T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,8,0.657194414044639,0,0.06701030927835051,0.06701030927835051,7,10,Indigenous,Anguilla reinhardtii,Long-finned eel,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483703.818971455, 7858492.50245947)"
AngRei,118-0063,1,2019-08-21T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,7,0.5750451122890591,0,0.04126984126984127,0.04126984126984127,2,1,Indigenous,Anguilla reinhardtii,Long-finned eel,2020,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
AngRei,118-0279,3,2025-09-02T00:00:00Z,Stony Creek,"Flinders Highway, Roseneath",6390,10.251226,5,0.48774653880423663,0,0,0,NA,8,Indigenous,Anguilla reinhardtii,Long-finned eel,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(482773.757068406, 7857861.58673249)"
CraSte,118-0063,1,2019-08-21T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,7,0.5750451122890591,0,0.04126984126984127,0.04126984126984127,2,14,Indigenous,Craterocephalus stercusmuscarum,Fly-specked hardyhead,2020,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
CraSte,118-0063,2,2022-09-13T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,9,0.7393437158002188,0,0.20430107526881722,0.20430107526881722,36,15,Indigenous,Craterocephalus stercusmuscarum,Fly-specked hardyhead,2023,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
CraSte,118-0063,3,2025-09-02T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,8,0.657194414044639,0,0.06701030927835051,0.06701030927835051,7,8,Indigenous,Craterocephalus stercusmuscarum,Fly-specked hardyhead,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483703.818971455, 7858492.50245947)"
GamHol,118-0063,2,2022-09-13T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,9,0.7393437158002188,0,0.20430107526881722,0.20430107526881722,36,7,Alien,Gambusia holbrooki,Gambusia,2023,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
GamHol,118-0063,1,2019-08-21T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,7,0.5750451122890591,0,0.04126984126984127,0.04126984126984127,2,2,Alien,Gambusia holbrooki,Gambusia,2020,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
GamHol,118-0063,3,2025-09-02T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,8,0.657194414044639,0,0.06701030927835051,0.06701030927835051,7,1,Alien,Gambusia holbrooki,Gambusia,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483703.818971455, 7858492.50245947)"
GloIll,118-0063,3,2025-09-02T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,8,0.657194414044639,0,0.06701030927835051,0.06701030927835051,7,2,Indigenous,Glossogobius illimus,False Celebes goby,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483703.818971455, 7858492.50245947)"
HypBuc,118-0063,2,2022-09-13T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,9,0.7393437158002188,0,0.20430107526881722,0.20430107526881722,36,8,Indigenous,Hypseleotris sp.,NA,2023,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
HypCom,118-0279,3,2025-09-02T00:00:00Z,Stony Creek,"Flinders Highway, Roseneath",6390,10.251226,5,0.48774653880423663,0,0,0,NA,234,Indigenous,Hypseleotris compressa,Empire gudgeon,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(482773.757068406, 7857861.58673249)"
HypCom,118-0063,2,2022-09-13T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,9,0.7393437158002188,0,0.20430107526881722,0.20430107526881722,36,6,Indigenous,Hypseleotris compressa,Empire gudgeon,2023,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
HypCom,118-0063,3,2025-09-02T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,8,0.657194414044639,0,0.06701030927835051,0.06701030927835051,7,98,Indigenous,Hypseleotris compressa,Empire gudgeon,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483703.818971455, 7858492.50245947)"
LeiUni,118-0279,3,2025-09-02T00:00:00Z,Stony Creek,"Flinders Highway, Roseneath",6390,10.251226,5,0.48774653880423663,0,0,0,NA,19,Indigenous,Leiopotherapon unicolor,Spangled perch,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(482773.757068406, 7857861.58673249)"
LeiUni,118-0063,2,2022-09-13T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,9,0.7393437158002188,0,0.20430107526881722,0.20430107526881722,36,52,Indigenous,Leiopotherapon unicolor,Spangled perch,2023,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
LeiUni,118-0063,3,2025-09-02T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,8,0.657194414044639,0,0.06701030927835051,0.06701030927835051,7,13,Indigenous,Leiopotherapon unicolor,Spangled perch,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483703.818971455, 7858492.50245947)"
LeiUni,118-0063,1,2019-08-21T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,7,0.5750451122890591,0,0.04126984126984127,0.04126984126984127,2,31,Indigenous,Leiopotherapon unicolor,Spangled perch,2020,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
MelSpl,118-0279,3,2025-09-02T00:00:00Z,Stony Creek,"Flinders Highway, Roseneath",6390,10.251226,5,0.48774653880423663,0,0,0,NA,71,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(482773.757068406, 7857861.58673249)"
MelSpl,118-0063,1,2019-08-21T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,7,0.5750451122890591,0,0.04126984126984127,0.04126984126984127,2,251,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2020,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
MelSpl,118-0063,2,2022-09-13T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,9,0.7393437158002188,0,0.20430107526881722,0.20430107526881722,36,19,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2023,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
MelSpl,118-0063,3,2025-09-02T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,8,0.657194414044639,0,0.06701030927835051,0.06701030927835051,7,20,Indigenous,Melanotaenia splendida,Eastern rainbowfish,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483703.818971455, 7858492.50245947)"
MogAds,118-0279,3,2025-09-02T00:00:00Z,Stony Creek,"Flinders Highway, Roseneath",6390,10.251226,5,0.48774653880423663,0,0,0,NA,25,Indigenous,Mogurnda adspersa,Southern purple-spotted gudgeon,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(482773.757068406, 7857861.58673249)"
MogAds,118-0063,2,2022-09-13T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,9,0.7393437158002188,0,0.20430107526881722,0.20430107526881722,36,6,Indigenous,Mogurnda adspersa,Southern purple-spotted gudgeon,2023,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
MogAds,118-0063,3,2025-09-02T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,8,0.657194414044639,0,0.06701030927835051,0.06701030927835051,7,23,Indigenous,Mogurnda adspersa,Southern purple-spotted gudgeon,2026,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483703.818971455, 7858492.50245947)"
NemEre,118-0063,1,2019-08-21T00:00:00Z,Stuart Creek,"Bougainville Street, Roseneath",19128,12.172958,7,0.5750451122890591,0,0.04126984126984127,0.04126984126984127,2,2,Indigenous,Nematalosa erebi,Bony bream,2020,Dry Tropics,Freshwater,Ross,Stuart Creek,NA,"c(483718.36168919, 7858471.48045052)"
